source,target,SentDate,SentTime,Subject,MainSubject,sourceLabel,targetLabel
41,40,7/1/2014,4:54:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Isak.Baza,Lucas.Alcazar
41,43,7/1/2014,4:54:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Isak.Baza,Sven.Flecha
41,41,7/1/2014,4:54:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Isak.Baza,Isak.Baza
40,40,7/1/2014,5:00:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Lucas.Alcazar
40,43,7/1/2014,5:00:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Sven.Flecha
40,41,7/1/2014,5:00:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Isak.Baza
24,3,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Rachel.Pantanal
24,15,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Lars.Azada
24,14,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Felix.Balas
24,12,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Isande.Borrasca
24,9,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Axel.Calzas
24,19,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Gustav.Cazar
24,16,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Lidelse.Dedos
24,18,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Birgitta.Frente
24,20,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Vira.Frente
24,17,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Adra.Nubarron
24,8,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Marin.Onda
24,13,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Kare.Orilla
24,11,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Elsa.Orilla
24,10,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Brand.Tempestad
24,23,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Ingrid.Barranco
24,24,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Ada.Campo-Corrente
24,22,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Sten.Sanjorge.Jr
24,25,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Orhan.Strum
24,21,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Willem.Vasco-Pais
24,26,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Bertrand.Ovan
24,31,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Albina.Hafon
24,32,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Benito.Hawelon
24,34,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Claudio.Hawelon
24,36,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Henk.Mies
24,38,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Valeria.Morlun
24,30,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Adan.Morlun
24,33,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Cecilia.Morluniau
24,37,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Irene.Nant
24,35,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Dylan.Scozzese
24,40,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Lucas.Alcazar
24,41,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Isak.Baza
24,39,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Linnea.Bergen
24,42,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Nils.Calixto
24,43,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Sven.Flecha
24,52,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Hideki.Cocinaro
24,53,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Inga.Ferro
24,54,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Loreto.Bodrogi
24,49,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Isia.Vann
24,46,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Stenig.Fusil
24,48,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Hennie.Osvaldo
24,44,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Kanon.Herrero
24,45,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Varja.Lagos
24,50,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Minke.Mies
24,51,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Felix.Resumir
24,47,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Edvard.Vann
24,27,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Emile.Arpa
24,28,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Varro.Awelon
24,1,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Mat.Bramar
24,29,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Dante.Coginian
24,6,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Carla.Forluniau
24,4,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Linda.Lagos
24,7,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Cornelia.Lais
24,5,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Ruscella.Mies.Haber
24,2,7/1/2014,5:02:00 PM,RE: Planning for staff picnic,Work related,Ada.Campo-Corrente,Anda.Ribera
40,40,7/1/2014,5:08:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Lucas.Alcazar
40,41,7/1/2014,5:08:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Isak.Baza
40,42,7/1/2014,5:08:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Nils.Calixto
42,40,7/1/2014,5:09:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Lucas.Alcazar
42,41,7/1/2014,5:09:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Isak.Baza
42,42,7/1/2014,5:09:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Nils.Calixto
5,1,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Mat.Bramar
5,2,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Anda.Ribera
5,3,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Rachel.Pantanal
5,4,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Linda.Lagos
5,5,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Ruscella.Mies.Haber
5,6,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Carla.Forluniau
5,7,7/1/2014,5:19:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Cornelia.Lais
11,47,7/1/2014,5:22:00 PM,RE: Money for coffee fund,Non-work related,Elsa.Orilla,Edvard.Vann
46,44,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Kanon.Herrero
46,46,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Stenig.Fusil
46,53,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Inga.Ferro
46,52,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Hideki.Cocinaro
46,48,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Hennie.Osvaldo
46,51,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Felix.Resumir
46,49,7/1/2014,5:22:00 PM,RE: Resolution of incident,Work related,Stenig.Fusil,Isia.Vann
40,40,7/1/2014,5:23:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Lucas.Alcazar
40,43,7/1/2014,5:23:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Sven.Flecha
40,41,7/1/2014,5:23:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Isak.Baza
4,1,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Mat.Bramar
4,2,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Anda.Ribera
4,3,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Rachel.Pantanal
4,4,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Linda.Lagos
4,5,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Ruscella.Mies.Haber
4,6,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Carla.Forluniau
4,7,7/1/2014,5:26:00 PM,RE: Catering?!?,Work related,Linda.Lagos,Cornelia.Lais
5,1,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Mat.Bramar
5,2,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Anda.Ribera
5,3,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Rachel.Pantanal
5,4,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Linda.Lagos
5,5,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Ruscella.Mies.Haber
5,6,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Carla.Forluniau
5,7,7/1/2014,5:28:00 PM,RE: Can someone cover for me next week?,Work related,Ruscella.Mies.Haber,Cornelia.Lais
40,41,7/1/2014,5:28:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Isak.Baza
40,40,7/1/2014,5:28:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Lucas.Alcazar
5,1,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Mat.Bramar
5,2,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Anda.Ribera
5,3,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Rachel.Pantanal
5,4,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Linda.Lagos
5,5,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Ruscella.Mies.Haber
5,6,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Carla.Forluniau
5,7,7/1/2014,5:33:00 PM,RE: Catering?!?,Work related,Ruscella.Mies.Haber,Cornelia.Lais
47,11,7/1/2014,5:34:00 PM,RE: Money for coffee fund,Non-work related,Edvard.Vann,Elsa.Orilla
40,40,7/1/2014,5:41:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Lucas.Alcazar
40,43,7/1/2014,5:41:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Sven.Flecha
40,41,7/1/2014,5:41:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Isak.Baza
31,36,7/1/2014,5:42:00 PM,RE: List of repairs needed,Work related,Albina.Hafon,Henk.Mies
31,31,7/1/2014,5:42:00 PM,RE: List of repairs needed,Work related,Albina.Hafon,Albina.Hafon
11,47,7/1/2014,5:57:00 PM,RE: Money for coffee fund,Non-work related,Elsa.Orilla,Edvard.Vann
40,40,7/1/2014,6:07:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Lucas.Alcazar
40,43,7/1/2014,6:07:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Sven.Flecha
40,41,7/1/2014,6:07:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Lucas.Alcazar,Isak.Baza
32,29,7/1/2014,6:11:00 PM,RE: Be Careful!,Work related,Benito.Hawelon,Dante.Coginian
32,28,7/1/2014,6:11:00 PM,RE: Be Careful!,Work related,Benito.Hawelon,Varro.Awelon
32,31,7/1/2014,6:11:00 PM,RE: Be Careful!,Work related,Benito.Hawelon,Albina.Hafon
32,34,7/1/2014,6:11:00 PM,RE: Be Careful!,Work related,Benito.Hawelon,Claudio.Hawelon
35,34,7/1/2014,6:31:00 PM,RE: Caution downtown,Work related,Dylan.Scozzese,Claudio.Hawelon
35,29,7/1/2014,6:31:00 PM,RE: Caution downtown,Work related,Dylan.Scozzese,Dante.Coginian
35,28,7/1/2014,6:31:00 PM,RE: Caution downtown,Work related,Dylan.Scozzese,Varro.Awelon
35,38,7/1/2014,6:31:00 PM,RE: Caution downtown,Work related,Dylan.Scozzese,Valeria.Morlun
35,35,7/1/2014,6:31:00 PM,RE: Caution downtown,Work related,Dylan.Scozzese,Dylan.Scozzese
36,33,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Cecilia.Morluniau
36,36,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Henk.Mies
36,30,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Adan.Morlun
36,27,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Emile.Arpa
36,37,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Irene.Nant
36,34,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Claudio.Hawelon
36,32,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Benito.Hawelon
36,29,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Dante.Coginian
36,35,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Dylan.Scozzese
36,31,7/1/2014,6:53:00 PM,RE: Be Careful!,Work related,Henk.Mies,Albina.Hafon
38,34,7/1/2014,6:58:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Claudio.Hawelon
38,29,7/1/2014,6:58:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Dante.Coginian
38,28,7/1/2014,6:58:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Varro.Awelon
38,38,7/1/2014,6:58:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Valeria.Morlun
38,35,7/1/2014,6:58:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Dylan.Scozzese
47,11,7/1/2014,6:59:00 PM,RE: Money for coffee fund,Non-work related,Edvard.Vann,Elsa.Orilla
38,34,7/1/2014,7:14:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Claudio.Hawelon
38,29,7/1/2014,7:14:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Dante.Coginian
38,28,7/1/2014,7:14:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Varro.Awelon
38,38,7/1/2014,7:14:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Valeria.Morlun
38,35,7/1/2014,7:14:00 PM,RE: Caution downtown,Work related,Valeria.Morlun,Dylan.Scozzese
3,1,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Mat.Bramar
3,2,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Anda.Ribera
3,3,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Rachel.Pantanal
3,4,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Linda.Lagos
3,5,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Ruscella.Mies.Haber
3,6,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Carla.Forluniau
3,7,7/1/2014,8:17:00 PM,RE: Too funy - you have to see this...,Non-work related,Rachel.Pantanal,Cornelia.Lais
25,25,8/1/2014,8:23:00 AM,Impact of Kronos politics on upcoming rollout,Work related,Orhan.Strum,Orhan.Strum
25,22,8/1/2014,8:23:00 AM,Impact of Kronos politics on upcoming rollout,Work related,Orhan.Strum,Sten.Sanjorge.Jr
25,24,8/1/2014,8:23:00 AM,Impact of Kronos politics on upcoming rollout,Work related,Orhan.Strum,Ada.Campo-Corrente
44,37,8/1/2014,8:25:00 AM,No hurry,Work related,Kanon.Herrero,Irene.Nant
43,43,8/1/2014,8:49:00 AM,Staff still leaving computers unlocked when they leave at the day,Work related,Sven.Flecha,Sven.Flecha
43,41,8/1/2014,8:49:00 AM,Staff still leaving computers unlocked when they leave at the day,Work related,Sven.Flecha,Isak.Baza
43,42,8/1/2014,8:49:00 AM,Staff still leaving computers unlocked when they leave at the day,Work related,Sven.Flecha,Nils.Calixto
4,1,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Mat.Bramar
4,2,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Anda.Ribera
4,3,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Rachel.Pantanal
4,4,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Linda.Lagos
4,5,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Ruscella.Mies.Haber
4,6,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Carla.Forluniau
4,7,8/1/2014,9:00:00 AM,Babysitting recommendations,Non-work related,Linda.Lagos,Cornelia.Lais
26,30,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Adan.Morlun
26,32,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Benito.Hawelon
26,26,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Bertrand.Ovan
26,28,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Varro.Awelon
26,27,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Emile.Arpa
26,35,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Dylan.Scozzese
26,33,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Cecilia.Morluniau
26,36,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Henk.Mies
26,38,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Valeria.Morlun
26,29,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Dante.Coginian
26,37,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Irene.Nant
26,31,8/1/2014,9:17:00 AM,Union meeting,Work related,Bertrand.Ovan,Albina.Hafon
22,25,8/1/2014,9:19:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Sten.Sanjorge.Jr,Orhan.Strum
22,22,8/1/2014,9:19:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Sten.Sanjorge.Jr,Sten.Sanjorge.Jr
22,24,8/1/2014,9:19:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Sten.Sanjorge.Jr,Ada.Campo-Corrente
14,12,8/1/2014,9:39:00 AM,Downhole prediction 2522-00 - updated,Work related,Felix.Balas,Isande.Borrasca
14,16,8/1/2014,9:39:00 AM,Downhole prediction 2522-00 - updated,Work related,Felix.Balas,Lidelse.Dedos
25,25,8/1/2014,9:42:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Orhan.Strum,Orhan.Strum
25,22,8/1/2014,9:42:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Orhan.Strum,Sten.Sanjorge.Jr
25,24,8/1/2014,9:42:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Orhan.Strum,Ada.Campo-Corrente
32,11,8/1/2014,9:43:00 AM,Who?s tracking the office pool,Work related,Benito.Hawelon,Elsa.Orilla
40,40,8/1/2014,9:48:00 AM,Anyone have a spare monitor?,Work related,Lucas.Alcazar,Lucas.Alcazar
40,43,8/1/2014,9:48:00 AM,Anyone have a spare monitor?,Work related,Lucas.Alcazar,Sven.Flecha
40,42,8/1/2014,9:48:00 AM,Anyone have a spare monitor?,Work related,Lucas.Alcazar,Nils.Calixto
39,9,8/1/2014,9:53:00 AM,Supplies,Work related,Linnea.Bergen,Axel.Calzas
24,25,8/1/2014,9:54:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Ada.Campo-Corrente,Orhan.Strum
24,22,8/1/2014,9:54:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Ada.Campo-Corrente,Sten.Sanjorge.Jr
24,24,8/1/2014,9:54:00 AM,RE: Impact of Kronos politics on upcoming rollout,Non-work related,Ada.Campo-Corrente,Ada.Campo-Corrente
1,3,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Rachel.Pantanal
1,15,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Lars.Azada
1,14,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Felix.Balas
1,12,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Isande.Borrasca
1,9,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Axel.Calzas
1,19,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Gustav.Cazar
1,16,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Lidelse.Dedos
1,18,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Birgitta.Frente
1,20,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Vira.Frente
1,17,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Adra.Nubarron
1,8,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Marin.Onda
1,13,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Kare.Orilla
1,11,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Elsa.Orilla
1,10,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Brand.Tempestad
1,23,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Ingrid.Barranco
1,24,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Ada.Campo-Corrente
1,22,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Sten.Sanjorge.Jr
1,25,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Orhan.Strum
1,21,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Willem.Vasco-Pais
1,26,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Bertrand.Ovan
1,31,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Albina.Hafon
1,32,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Benito.Hawelon
1,34,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Claudio.Hawelon
1,36,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Henk.Mies
1,38,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Valeria.Morlun
1,30,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Adan.Morlun
1,33,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Cecilia.Morluniau
1,37,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Irene.Nant
1,35,8/1/2014,10:12:00 AM,Paid holiday reminders,Work related,Mat.Bramar,Dylan.Scozzese
